Link,Market Cap (Rs Cr.),P/E,Book Value (Rs),Dividend (%),Market Lot,Industry P/E,EPS (TTM),P/C,Price/Book,Dividend Yield.(%),Face Value (RS),Deliverables (%)
https://www.moneycontrol.com/india/stockpricequote/transportlogistics/containercorporationindia/CCI,"22,080.83",50.88,170.16,171.00,1,14.68,7.12,25.73,2.13,2.36,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
42.73


5-Day
33.99


8-Day
37.62





48.92
"
https://www.moneycontrol.com/india/stockpricequote/fertilisers/coromandelinternational/CI45,"17,700.27",18.89,117.22,650.00,1,10.72,31.94,16.86,5.15,1.08,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
39.49


5-Day
50.02


8-Day
46.57





48.87
"
https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/creditaccessgrameen/CG03,"5,520.72",14.49,164.28,0.00,1,23.11,26.46,14.2,2.33,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
68.04


5-Day
62.01


8-Day
63.31





72.70
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/crisil/CRI,"10,696.03",35.82,104.66,3200.00,1,23.05,40.86,32.97,14.10,2.17,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
47.43


5-Day
56.30


8-Day
57.92





33.70
"
https://www.moneycontrol.com/india/stockpricequote/engines/cumminsindia/CI02,"9,819.81",15.07,149.01,850.00,1,12.25,23.52,12.89,2.38,4.80,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
22.46


5-Day
36.28


8-Day
33.96





27.66
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/cyient/IE07,"2,275.85",9.16,190.80,300.00,1,18.35,22.55,6.55,1.08,7.25,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
44.06


5-Day
41.20


8-Day
46.29





49.48
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/daburindia/DI,"78,280.93",59.01,22.04,275.00,1,58.20,7.51,54.51,20.10,0.62,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
37.32


5-Day
36.82


8-Day
39.02





40.08
"
https://www.moneycontrol.com/india/stockpricequote/cementmajor/dalmiabharat/OCL,"9,802.29",94.71,392.81,100.00,1,28.54,5.34,91.13,1.29,0.39,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
82.09


5-Day
79.65


8-Day
78.26





55.10
"
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/dbcorp/C13,"1,154.70",3.77,104.71,100.00,1,7.08,17.45,2.85,0.63,15.15,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
65.86


5-Day
65.91


8-Day
69.09





67.07
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/dcbbank/DCB01,"2,058.07",5.61,92.49,10.00,1,22.29,11.77,5,0.72,1.51,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.10


5-Day
42.07


8-Day
47.55





48.80
"
https://www.moneycontrol.com/india/stockpricequote/diversified/dcmshriram/DCM02,"3,789.40",4.63,227.81,490.00,1,30.53,52.55,3.89,1.07,4.03,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
47.47


5-Day
27.71


8-Day
30.12





55.71
"
https://www.moneycontrol.com/india/stockpricequote/fertilisers/deepakfertilizerspetrochemicalscoprn/DFP,940.61,60.6,179.98,30.00,1,10.72,1.74,14.81,0.59,2.85,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
33.65


5-Day
24.04


8-Day
24.51





39.06
"
https://www.moneycontrol.com/india/stockpricequote/chemicals/deepaknitrite/DN,"6,962.86",14.37,77.56,100.00,1,20.61,35.51,12.96,6.58,0.39,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
23.73


5-Day
20.92


8-Day
24.18





30.65
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/deltacorp/DC11,"1,839.67",9.85,71.42,125.00,1,36.74,6.88,9.06,0.95,1.84,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
72.76


5-Day
78.72


8-Day
75.05





71.61
"
https://www.moneycontrol.com/india/stockpricequote/financehousing/dewanhousingfinancecorporation/DHF,358.39,-,258.17,0.00,1,17.24,-,-,0.04,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.66


5-Day
45.80


8-Day
51.42





54.22
"
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01,"2,153.87",16.5,134.98,30.00,1,39.79,27.16,15.06,3.35,0.13,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
49.54


5-Day
48.00


8-Day
50.34





47.24
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/dilipbuildcon/DB04,"3,238.02",6.08,234.29,10.00,1,13.43,38.74,3.79,1.01,0.42,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
43.77


5-Day
37.45


8-Day
37.78





40.20
"
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/dishtvindia/DTV,870.93,-,28.97,50.00,1,13.66,-,-,0.16,10.57,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
49.33


5-Day
52.42


8-Day
57.66





56.84
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dishmancarbogenamcis/DCA,"1,183.53",18.84,311.83,10.00,1,35.58,4.01,5.95,0.24,0.27,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
57.95


5-Day
65.62


8-Day
67.06





59.03
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03,"62,783.32",49.39,262.68,800.00,1,35.58,47.85,43.6,9.00,0.68,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.27


5-Day
37.39


8-Day
37.24





34.93
"
https://www.moneycontrol.com/india/stockpricequote/electricals/dixontechnologies/DT07,"4,868.08",51.81,311.41,20.00,1,61.47,81.22,42.7,13.51,0.05,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
45.25


5-Day
39.08


8-Day
42.34





28.59
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/dlf/D04,"33,887.02",9.43,93.46,100.00,1,13.43,14.52,9.11,1.46,1.46,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
12.86


5-Day
15.04


8-Day
17.06





14.61
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drlalpathlabs/DLP01,"13,251.84",56.66,111.69,60.00,1,55.13,28.06,49.05,14.24,0.38,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
64.83


5-Day
58.46


8-Day
52.08





54.20
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drreddyslaboratories/DRL,"62,680.11",23.77,763.32,400.00,1,35.58,158.73,18.34,4.94,0.53,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
16.70


5-Day
20.67


8-Day
23.20





18.24
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eclerxservices/eS06,"1,607.11",11.74,352.33,10.00,1,7.83,36.85,9.85,1.23,0.23,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
19.37


5-Day
21.36


8-Day
25.50





41.74
"
https://www.moneycontrol.com/india/stockpricequote/financegeneral/edelweissfinancialservices/EC01,"3,910.88",36.97,35.42,140.00,1,23.11,1.14,35.72,1.18,3.35,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
67.99


5-Day
56.60


8-Day
56.08





66.17
"
https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/eichermotors/EM,"38,679.98",18.98,2609.91,1250.00,1,13.10,746.4,16.55,5.43,0.88,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
18.61


5-Day
17.25


8-Day
24.56





16.89
"
https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID,"2,744.31",44.34,96.81,300.00,1,4.99,3.51,15.66,1.60,1.93,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
27.20


5-Day
29.98


8-Day
33.64





29.82
"
https://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH,"3,549.45",29.06,49.95,45.00,1,20.68,2.13,14.46,1.24,1.45,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
71.06


5-Day
72.30


8-Day
82.60





69.38
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/emami/E06,"8,234.39",22.09,45.48,400.00,1,58.20,8.25,11.94,3.99,2.21,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
64.02


5-Day
63.87


8-Day
71.59





64.84
"
https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/endurancetechnologies/ET01,"8,823.08",18.87,147.87,55.00,1,13.61,33.14,13.7,4.24,0.88,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
72.19


5-Day
68.98


8-Day
64.23





78.49
"
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/engineersindia/EI14,"3,788.31",9.56,36.02,80.00,1,11.70,6.26,9.05,1.66,6.67,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
70.68


5-Day
66.03


8-Day
65.53





84.26
"
https://www.moneycontrol.com/india/stockpricequote/financegeneral/equitasholdings/EH03,"1,671.35",222.5,52.71,0.00,1,23.11,0.22,195.8,0.93,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
21.13


5-Day
17.84


8-Day
18.15





26.37
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/erislifesciences/EL01,"6,760.52",23.29,85.13,0.00,1,35.58,21.25,20.99,5.85,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
44.36


5-Day
50.25


8-Day
51.47





50.17
"
https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/esabindia/EI06,"1,622.42",23.26,173.19,900.00,1,22.04,45.28,20.17,6.09,8.54,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
41.89


5-Day
45.70


8-Day
52.74





49.85
"
https://www.moneycontrol.com/india/stockpricequote/autotractors/escorts/E,"9,407.16",20.1,246.61,25.00,1,20.73,38.06,17,3.11,0.33,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
11.20


5-Day
11.76


8-Day
11.39





8.60
"
https://www.moneycontrol.com/india/stockpricequote/packaging/esselpropack/EP11,"5,383.17",61.59,21.43,62.50,1,11.06,2.76,33.07,7.96,0.73,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
66.62


5-Day
53.44


8-Day
55.13





50.07
"
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/exideindustries/EI,"12,962.50",14.92,70.44,240.00,1,16.70,10.21,10.96,2.16,1.57,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
33.20


5-Day
40.35


8-Day
36.52





30.23
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fdc/FDC,"4,164.05",18.69,83.79,0.00,1,35.58,12.98,16.26,2.91,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
59.59


5-Day
57.74


8-Day
54.85





53.69
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/federalbank/FB,"8,261.42",5.09,66.58,70.00,1,22.29,8.14,4.74,0.62,3.38,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
25.82


5-Day
26.95


8-Day
29.68





22.74
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fineorganicsindustries/FOI,"5,754.88",35.97,165.83,140.00,1,15.13,52.03,32.42,11.32,0.37,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
69.78


5-Day
60.19


8-Day
60.22





47.38
"
https://www.moneycontrol.com/india/stockpricequote/cablestelephone/finolexcables/FC01,"3,348.61",8.95,159.52,225.00,1,6.80,24.21,8.07,1.37,2.06,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
71.24


5-Day
70.25


8-Day
69.43





77.65
"
https://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI,"4,530.72",12.55,203.75,100.00,1,29.34,29.0,10.51,1.79,2.74,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
55.49


5-Day
58.23


8-Day
61.29





55.25
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/firstsourcesolutions/FS07,"2,140.46",10.77,32.71,20.00,1,7.83,2.84,9.59,0.94,6.48,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.84


5-Day
39.44


8-Day
50.85





44.61
"
https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/forcemotors/FM01,"1,082.43",12.08,1468.45,100.00,1,13.10,67.63,4.48,0.56,1.22,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
17.61


5-Day
20.86


8-Day
26.71





13.67
"
https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/fortishealthcare/FH,"9,070.82",13.01,110.78,0.00,1,55.13,9.24,12.52,1.08,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
67.97


5-Day
58.02


8-Day
57.19





75.52
"
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/futureconsumer/FVI,"1,629.10",21.79,7.16,0.00,1,60.23,0.39,14.91,1.18,-,6.00,"
 

DELIVERY AVERAGES (%)



3-Day
55.45


5-Day
54.84


8-Day
53.09





50.24
"
https://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01,"3,041.76",24.04,81.73,70.00,1,42.00,6.27,9.41,1.84,0.93,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.81


5-Day
50.21


8-Day
61.77





38.48
"
https://www.moneycontrol.com/india/stockpricequote/retail/futureretail/FR,"4,314.12",6.1,73.13,0.00,1,87.20,13.42,5.35,1.12,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
55.87


5-Day
55.79


8-Day
57.34





51.82
"
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI,"40,232.19",8.51,99.32,71.35,1,4.20,10.42,6.41,0.89,8.04,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.06


5-Day
28.66


8-Day
31.76





30.10
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/galaxysurfactantsltd/GSL06,"4,701.83",26.35,220.71,80.00,1,41.76,49.79,22.66,6.01,0.60,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
58.85


5-Day
58.48


8-Day
55.17





59.39
"
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/gardenreachshipbuildersengineers/GRS01,"1,588.26",10.69,90.64,69.50,1,9.23,12.87,9.03,1.53,5.01,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
43.87


5-Day
20.57


8-Day
24.76





46.51
"
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/garwaretechnicalfibres/GWR,"2,789.96",19.71,296.81,50.00,1,19.48,64.62,17.57,4.30,0.39,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
71.73


5-Day
69.49


8-Day
66.42





63.79
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gatewaydistriparks/GD01,899.18,14.69,69.22,45.00,1,18.71,5.6,10.22,1.19,5.44,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
67.27


5-Day
22.50


8-Day
31.04





56.10
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gayatriprojects/GP10,309.44,-,71.03,0.00,1,13.43,-,-,0.23,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
76.86


5-Day
77.65


8-Day
78.16





100.00
"
https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/gepowerindia/AP29,"2,607.08",26.75,131.65,60.00,1,10.56,14.46,20.21,2.95,1.55,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
58.42


5-Day
57.62


8-Day
56.19





60.19
"
https://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES,"3,071.60",7.07,344.43,54.00,1,7.42,29.18,3.23,0.61,2.58,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
62.21


5-Day
56.92


8-Day
61.93





56.84
"
https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/getdindia/ATD,"1,792.33",-,55.77,90.00,1,10.56,-,-,1.26,2.57,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
69.43


5-Day
68.33


8-Day
70.94





61.53
"
https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12,"23,982.65",-,181.08,135.00,1,10.27,-,-,0.75,4.94,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
61.43


5-Day
36.95


8-Day
47.14





59.18
"
https://www.moneycontrol.com/india/stockpricequote/financehousing/gichousingfinance/GIC,351.92,5,232.86,55.00,1,17.24,13.03,4.95,0.28,8.42,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
61.90


5-Day
46.26


8-Day
45.16





64.25
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/gilletteindia/GI22,"15,986.47",68.77,238.87,440.00,1,58.20,70.9,57,20.54,0.90,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
44.87


5-Day
49.48


8-Day
53.61





51.62
"
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04,"45,225.05",39.05,973.64,1050.00,1,55.97,274.83,37.11,11.04,0.98,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
54.03


5-Day
52.86


8-Day
53.68





56.96
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,"23,208.63",245.35,126.47,200.00,1,35.58,5.62,162.6,10.83,1.46,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
48.51


5-Day
45.58


8-Day
59.36





60.25
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08,"9,373.63",7.28,423.23,200.00,1,35.58,45.6,6.73,0.78,0.60,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
21.10


5-Day
20.43


8-Day
18.96





15.74
"
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/gmmpfaudler/GMM01,"5,240.37",83.1,148.94,225.00,1,9.63,43.03,71.35,24.07,0.13,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
38.83


5-Day
37.93


8-Day
41.04





42.75
"
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/gmrinfrastructure/GI27,"10,653.44",-,19.39,0.00,1,18.53,-,-,0.91,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
60.84


5-Day
63.29


8-Day
61.32





65.71
"
https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratnarmadavalleyfertilizerschemicals/GNV,"2,096.60",5.94,321.52,70.00,1,10.72,22.76,3.41,0.42,5.19,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
37.64


5-Day
26.58


8-Day
29.86





34.99
"
https://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI,"4,908.23",13.07,364.71,500.00,1,20.53,72.13,10.41,2.59,1.06,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.51


5-Day
41.78


8-Day
36.53





30.80
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/godrejagrovet/GA03,"7,415.70",32.04,72.43,45.00,1,60.23,12.08,25.58,5.33,1.17,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.05


5-Day
40.75


8-Day
26.09





46.57
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP,"53,109.33",28.67,48.19,1500.00,1,58.20,18.06,27.63,10.78,2.89,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
43.32


5-Day
44.71


8-Day
52.48





28.41
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejindustries/GI23,"8,547.92",-,48.33,115.00,1,58.20,-,-,5.26,0.45,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
43.35


5-Day
47.45


8-Day
49.68





37.68
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/godrejproperties/GP11,"15,735.11",50.06,118.08,0.00,1,13.43,12.41,47.53,5.29,-,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.72


5-Day
31.11


8-Day
37.63





29.24
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granulesindia/GI25,"3,972.62",14.01,55.98,100.00,1,35.58,11.16,10.61,2.79,0.64,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.21


5-Day
37.99


8-Day
37.58





41.53
"
https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/graphiteindia/GI13,"3,503.08",8.08,238.18,2750.00,1,1.13,22.16,7.15,0.75,30.67,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
42.34


5-Day
33.26


8-Day
37.26





34.67
"
https://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01,"34,008.48",24.97,637.41,350.00,1,30.53,20.74,16.04,0.81,1.35,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.12


5-Day
28.46


8-Day
35.56





32.16
"
https://www.moneycontrol.com/india/stockpricequote/engines/greavescotton/GC20,"1,777.98",10.11,41.81,200.00,1,12.25,7.56,7.9,1.84,5.20,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
74.53


5-Day
69.85


8-Day
67.74





64.53
"
https://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN,"5,348.88",30.17,98.16,120.00,1,28.17,16.17,24.42,4.92,1.24,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
62.21


5-Day
59.94


8-Day
61.24





52.91
"
https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratstatefertilizerschemicals/GSF,"1,613.83",11.09,182.39,110.00,1,10.72,3.66,5.96,0.22,5.43,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
65.05


5-Day
50.56


8-Day
49.08





60.02
"
https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratalkalieschemicals/GAC01,"2,364.67",4.8,585.08,80.00,1,5.12,66.83,3.74,0.55,2.48,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
51.60


5-Day
46.51


8-Day
44.41





61.14
"
https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratheavychemicals/GHC,912.13,2.06,205.12,50.00,1,5.12,46.85,1.63,0.47,5.21,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
75.22


5-Day
69.33


8-Day
71.01





65.89
"
https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratmineraldevelopmentcorporation/GMD,"1,120.95",3.9,134.76,100.00,1,6.66,9.02,2.92,0.26,5.67,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
70.61


5-Day
65.47


8-Day
69.82





62.47
"
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02,"10,653.05",10.29,101.79,20.00,1,12.68,18.37,8.77,1.86,1.06,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
65.51


5-Day
64.71


8-Day
61.52





68.54
"
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratgas/GGC,"16,937.84",15.96,31.73,50.00,1,26.05,15.46,12.57,7.75,0.41,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.21


5-Day
38.19


8-Day
41.15





37.06
"
https://www.moneycontrol.com/india/stockpricequote/shipping/gujaratpipavavport/GPP03,"2,610.58",8.85,41.80,35.00,1,9.23,6.11,6.4,1.29,6.48,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
89.25


5-Day
91.72


8-Day
85.03





76.07
"
https://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01,"2,798.65",13.19,117.11,575.00,1,14.71,42.74,11.94,4.77,2.06,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
75.27


5-Day
75.40


8-Day
70.55





63.47
"
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hathwaycabledatacom/HCD,"4,814.67",301.67,24.40,0.00,1,13.66,0.09,28.58,1.11,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.61


5-Day
41.72


8-Day
44.55





45.11
"
https://www.moneycontrol.com/india/stockpricequote/electricequipment/havellsindia/HI01,"30,095.58",39.45,67.77,450.00,1,37.18,12.18,33.03,7.09,0.94,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.64


5-Day
30.43


8-Day
31.49





22.92
"
https://www.moneycontrol.com/india/stockpricequote/domesticappliances/hawkinscooker/HC02,"2,289.10",29.88,224.32,800.00,1,29.18,144.88,28.39,19.30,1.85,10.00,-
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hcltechnologies/HCL02,"143,281.52",15.96,137.44,500.00,1,18.35,33.05,13.11,3.84,1.89,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
22.75


5-Day
29.56


8-Day
34.20





36.13
"
https://www.moneycontrol.com/india/stockpricequote/financehousing/housingdevelopmentfinancecorporation/HDF,"290,075.27",15.76,440.28,1050.00,1,17.24,106.22,15.7,3.80,1.25,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.94


5-Day
35.08


8-Day
37.30





43.02
"
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/hdfcassetmanagementcompany/HAM02,"53,936.07",42.7,203.19,480.00,1,23.11,59.32,41.06,12.47,0.95,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
29.51


5-Day
34.26


8-Day
40.17





23.71
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/hdfcbank/HDF01,"494,185.58",18.83,319.97,750.00,1,22.29,47.88,18.83,2.82,0.83,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.66


5-Day
32.78


8-Day
36.79





41.52
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/hdfclifeinsurancecompanylimited/HSL01,"106,269.55",82.06,34.44,16.30,1,62.89,6.42,82.06,15.28,0.31,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.48


5-Day
36.00


8-Day
37.32





27.23
"
https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/heg/HEG,"2,853.37",3.02,963.58,800.00,1,1.13,244.53,2.81,0.77,10.82,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
29.64


5-Day
26.18


8-Day
30.98





15.07
"
https://www.moneycontrol.com/india/stockpricequote/cementmajor/heidelbergcementindia/HCI02,"3,374.27",12.88,51.68,40.00,1,28.54,11.59,9.28,2.88,2.69,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.96


5-Day
43.31


8-Day
50.56





27.88
"
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/heritagefoods/HFI,"1,108.91",14.83,172.80,40.00,1,60.23,16.02,9.34,1.38,0.84,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
63.10


5-Day
67.31


8-Day
69.14





61.47
"
https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/heromotocorp/HHM,"42,202.93",11.28,643.69,4350.00,1,15.12,187.39,9.72,3.28,4.12,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
16.87


5-Day
17.31


8-Day
21.89





14.72
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hexawaretechnologies/HT02,"7,722.19",15.18,65.40,425.00,1,18.35,17.04,13.55,3.96,3.28,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.59


5-Day
30.50


8-Day
33.78





24.28
"
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/hfcl/HFC,"1,294.65",5.1,11.18,10.00,1,30.44,1.97,4.76,0.90,0.99,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
72.45


5-Day
67.38


8-Day
68.16





69.00
"
https://www.moneycontrol.com/india/stockpricequote/chemicals/himadrispecialitychemical/HCI01,"1,853.22",8.72,40.05,15.00,1,41.76,5.08,7.57,1.10,0.34,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
52.31


5-Day
50.73


8-Day
53.18





49.23
"
